Age,Attrition,BusinessTravel,DailyRate,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,DateBirth,RemoteWork
19,Yes,travel_rarely,303.0,2,3,Life Sciences,"243,0",2,M,65.96954813359528,2,1, Laboratory Technician ,4,Single,6463.923076923077,9241,1,Unknown,22,"4,0",3,0,"1,0",3,2,1,1,0,2004,yes
38,No,travel_rarely,1261.0,38,4,Unknown,"271,0",4,M,65.96954813359528,3,2, Manufacturing Director ,3,Unknown,6553.0,7259,9,Unknown,14,"3,0",2,0,"14,0",3,3,1,0,0,1985,no
38,Yes,Unknown,1180.0,29,1,Medical,"282,0",2,M,70.0,3,2, Healthcare Representative ,1,Married,6673.0,11354,7,Yes,19,Unknown,2,0,"17,0",2,3,1,0,0,1985,no
59,No,travel_rarely,142.0,3,3,Life Sciences,"309,0",3,M,70.0,2,1, Research Scientist ,4,Married,2177.0,8456,3,Unknown,17,"3,0",1,1,"7,0",6,3,1,0,0,1964,yes
50,No,travel_rarely,854.0,1,4,Medical,"323,0",4,F,68.0,3,5, Manager ,4,Divorced,19517.0,24118,3,No,11,"3,0",3,1,Unknown,3,2,7,0,6,1973,no
41,No,travel_rarely,1411.0,19,2,Life Sciences,"334,0",3,M,36.0,3,2, Research Scientist ,1,Divorced,6463.923076923077,19877,2,Unknown,16,"3,0",1,2,"17,0",2,2,1,0,0,1982,yes
37,Yes,Unknown,504.0,10,3,Medical,"342,0",1,M,61.0,3,3, Manufacturing Director ,3,Unknown,10048.0,22573,6,No,11,Unknown,2,2,"17,0",5,3,1,0,0,1986,yes
28,Yes,travel_rarely,529.0,2,4,Life Sciences,"364,0",1,M,79.0,3,1, Laboratory Technician ,3,Single,6463.923076923077,14935,2,Unknown,11,"3,0",3,0,"5,0",5,1,0,0,0,1995,no
31,No,travel_rarely,1463.0,23,3,Medical,"367,0",2,M,64.0,2,2, Healthcare Representative ,4,Unknown,6463.923076923077,14408,0,No,21,Unknown,2,1,"10,0",2,3,9,7,8,1992,yes
44,Yes,travel_frequently,920.0,12,3,Life Sciences,"392,0",12,M,43.0,3,1, Laboratory Technician ,3,Unknown,3161.0,19920,3,Yes,22,"4,0",4,1,"19,0",0,1,1,0,0,1979,yes
36,No,Unknown,506.0,3,3,Technical Degree,"397,0",3,M,30.0,3,2, Research Scientist ,2,Single,6463.923076923077,26285,4,Unknown,12,"3,0",4,0,"10,0",2,3,8,7,7,1987,yes
36,No,Unknown,566.0,18,4,Life Sciences,"407,0",3,M,81.0,4,1, Laboratory Technician ,4,Married,6463.923076923077,7122,4,No,18,"3,0",4,2,"4,0",2,3,1,0,0,1987,yes
39,Yes,travel_rarely,1162.0,3,2,Unknown,"445,0",4,F,41.0,3,2, Sales Executive ,3,Married,5238.0,17778,4,Yes,18,"3,0",1,0,"12,0",3,2,1,0,0,1984,yes
42,No,travel_rarely,810.0,23,5,Unknown,"468,0",1,F,44.0,3,4, Research Director ,4,Single,15992.0,15901,2,No,14,"3,0",2,0,"16,0",2,3,1,0,0,1981,no
32,No,Unknown,1062.0,2,3,Unknown,"471,0",3,F,75.0,3,1, Laboratory Technician ,2,Married,2370.0,3956,1,No,13,Unknown,3,1,"8,0",4,3,8,0,7,1991,yes
48,No,travel_rarely,530.0,29,1,Medical,"473,0",1,F,91.0,3,3, Manager ,3,Married,6463.923076923077,23978,3,Unknown,21,"4,0",2,1,"15,0",3,1,0,0,0,1975,yes
42,No,travel_rarely,1332.0,2,4,Unknown,"477,0",1,M,98.0,2,2, Healthcare Representative ,4,Unknown,6781.0,17078,3,Unknown,23,"4,0",2,0,Unknown,6,3,1,0,0,1981,no
36,No,non-travel,845.0,1,5,Medical,"479,0",4,F,45.0,3,2, Sales Executive ,4,Unknown,6653.0,15276,4,Unknown,15,Unknown,2,0,Unknown,6,3,1,0,0,1987,yes
33,Yes,travel_rarely,350.0,5,3,Marketing,"485,0",4,F,34.0,3,1, Sales Representative ,3,Single,2851.0,9150,1,Unknown,13,Unknown,2,0,"1,0",2,3,1,0,0,1990,no
46,No,Unknown,1144.0,7,4,Medical,"487,0",3,F,30.0,3,2, Manufacturing Director ,3,Married,5258.0,16044,2,Unknown,14,"3,0",3,0,"7,0",2,4,1,0,0,1977,yes
21,Yes,travel_rarely,156.0,12,3,Life Sciences,"494,0",3,F,90.0,4,1, Sales Representative ,2,Single,6463.923076923077,25422,1,Unknown,15,"3,0",4,0,"1,0",0,3,1,0,0,2002,no
30,No,Unknown,202.0,2,1,Technical Degree,"508,0",3,M,72.0,3,1, Sales Representative ,2,Unknown,2476.0,17434,1,Unknown,18,"3,0",1,1,Unknown,3,3,1,0,0,1993,yes
30,Yes,travel_frequently,464.0,4,3,Unknown,"514,0",3,M,40.0,3,1, Research Scientist ,4,Single,2285.0,3427,9,Yes,23,"4,0",3,0,"3,0",4,3,1,0,0,1993,no
32,No,travel_rarely,1305.0,10,4,Unknown,"518,0",3,M,49.0,3,2, Manufacturing Director ,2,Single,4197.0,21123,2,Unknown,12,"3,0",4,0,"18,0",2,2,1,0,1,1986,yes
38,No,travel_frequently,1490.0,2,2,Unknown,"556,0",4,M,42.0,3,1, Laboratory Technician ,4,Married,1702.0,12106,1,Yes,23,"4,0",3,1,Unknown,3,3,1,0,0,1985,no
19,Yes,Unknown,489.0,2,2,Technical Degree,"566,0",1,M,65.96954813359528,2,1, Human Resources ,4,Single,2564.0,18437,1,No,12,"3,0",3,0,"1,0",3,4,1,0,0,2004,yes
57,No,travel_rarely,210.0,29,3,Unknown,"568,0",1,M,56.0,2,4, Manager ,4,Divorced,6463.923076923077,22102,3,No,12,"3,0",3,1,Unknown,3,2,1,0,0,1966,yes
18,Yes,travel_frequently,1306.0,5,3,Marketing,"614,0",2,M,69.0,3,1, Sales Representative ,2,Unknown,1878.0,8059,1,Yes,14,"3,0",4,0,Unknown,3,3,0,0,0,2005,no
40,No,Unknown,1094.0,28,3,Other,"615,0",3,M,58.0,1,3, Sales Executive ,1,Unknown,6463.923076923077,11373,3,No,15,"3,0",3,1,"20,0",2,3,1,0,1,1983,yes
26,Yes,travel_rarely,471.0,24,3,Unknown,"622,0",3,M,66.0,1,1, Laboratory Technician ,4,Single,2340.0,23213,1,Yes,18,"3,0",2,0,"1,0",3,1,1,0,0,1997,yes
24,No,Unknown,823.0,17,2,Other,"643,0",4,M,94.0,2,1, Laboratory Technician ,2,Married,2127.0,9100,1,No,21,"4,0",4,1,"1,0",2,3,1,0,0,1999,yes
30,Yes,travel_frequently,448.0,12,4,Unknown,"648,0",2,M,74.0,2,1, Sales Representative ,1,Married,2033.0,14470,1,No,18,"3,0",3,1,"1,0",2,4,1,0,0,1993,yes
37,No,travel_rarely,558.0,2,3,Marketing,"656,0",4,M,75.0,3,2, Sales Executive ,3,Married,9602.0,3010,4,Unknown,11,"3,0",3,1,Unknown,3,2,3,1,0,1986,no
20,No,travel_rarely,959.0,1,3,Life Sciences,"657,0",4,F,83.0,2,1, Research Scientist ,2,Unknown,6463.923076923077,11757,1,No,13,Unknown,4,0,"1,0",0,4,1,0,0,2003,yes
43,No,Unknown,782.0,14,4,Other,"661,0",2,M,50.0,2,4, Research Director ,4,Divorced,16627.0,2671,4,Unknown,14,"3,0",3,1,"21,0",3,3,1,0,0,1980,no
38,No,Unknown,362.0,27,1,Life Sciences,"662,0",3,F,65.96954813359528,3,1, Research Scientist ,1,Unknown,6463.923076923077,14561,3,No,17,"3,0",4,0,"8,0",3,2,0,0,0,1985,yes
29,No,Unknown,803.129648241206,44,2,Medical,"690,0",2,F,62.0,3,2, Sales Executive ,3,Unknown,6463.923076923077,3487,1,No,14,"3,0",1,1,Unknown,5,2,6,1,2,1994,no
20,Yes,Unknown,1362.0,10,1,Medical,"701,0",4,M,32.0,3,1, Research Scientist ,3,Single,1009.0,26999,1,Unknown,11,"3,0",4,0,Unknown,5,3,1,1,1,2003,yes
35,No,non-travel,727.0,20,3,Unknown,"704,0",20,M,41.0,2,1, Laboratory Technician ,3,Married,6463.923076923077,16900,1,No,18,"3,0",3,2,"1,0",3,3,1,0,0,1988,no
37,No,Unknown,1225.0,10,2,Life Sciences,"715,0",4,M,80.0,4,1, Research Scientist ,4,Single,6463.923076923077,15232,3,No,17,"3,0",1,0,Unknown,2,3,1,0,0,1986,yes
38,No,Unknown,168.0,1,3,Unknown,"743,0",3,F,81.0,3,3, Manufacturing Director ,3,Single,7861.0,15397,4,Yes,14,Unknown,4,0,"10,0",4,3,1,0,0,1985,yes
29,No,Unknown,1396.0,10,3,Unknown,"749,0",3,M,65.96954813359528,3,1, Sales Representative ,3,Single,2642.0,2755,1,No,11,"3,0",3,0,"1,0",6,3,1,0,0,1994,no
38,No,travel_rarely,268.0,2,5,Medical,"773,0",4,M,92.0,3,1, Research Scientist ,3,Married,6463.923076923077,20471,6,Yes,13,"3,0",2,1,Unknown,0,1,1,0,1,1985,yes
34,No,travel_rarely,167.0,8,5,Life Sciences,"775,0",2,F,32.0,3,2, Manufacturing Director ,1,Unknown,5121.0,4187,3,No,14,"3,0",3,1,Unknown,3,3,0,0,0,1989,yes
23,Yes,Unknown,1243.0,6,3,Life Sciences,"811,0",3,M,65.96954813359528,4,1, Laboratory Technician ,1,Unknown,6463.923076923077,3445,1,Yes,21,"4,0",3,2,"1,0",2,3,0,0,0,2000,no
24,No,Unknown,1092.0,9,3,Life Sciences,"812,0",3,M,60.0,2,1, Laboratory Technician ,2,Divorced,2694.0,26551,1,No,11,"3,0",3,3,Unknown,4,3,1,0,0,1999,no
29,Yes,travel_rarely,805.0,1,2,Life Sciences,"816,0",2,F,36.0,2,1, Laboratory Technician ,1,Married,6463.923076923077,6689,1,Unknown,11,"3,0",4,1,"1,0",1,3,1,0,0,1994,yes
40,No,travel_frequently,720.0,16,4,Medical,"832,0",1,M,51.0,2,2, Laboratory Technician ,3,Unknown,5094.0,11983,6,No,14,"3,0",4,0,"10,0",6,3,1,0,0,1983,yes
30,No,travel_rarely,803.129648241206,2,3,Unknown,"833,0",3,F,52.0,2,2, Manufacturing Director ,4,Single,6463.923076923077,20234,5,Unknown,24,"4,0",2,0,"12,0",4,2,0,0,0,1993,yes
45,No,Unknown,252.0,2,3,Unknown,"834,0",2,F,95.0,2,1, Research Scientist ,3,Unknown,2274.0,6153,1,No,14,"3,0",4,0,"1,0",3,3,1,0,0,1978,yes
53,No,travel_rarely,868.0,8,3,Marketing,"897,0",1,M,73.0,3,4, Sales Executive ,4,Married,6463.923076923077,22789,5,Unknown,14,"3,0",3,1,"28,0",3,3,2,2,2,1970,yes
37,No,Unknown,1252.0,19,2,Unknown,"904,0",19,M,32.0,3,3, Sales Executive ,2,Single,6463.923076923077,4814,1,Yes,13,"3,0",4,0,Unknown,2,3,10,0,9,1986,no
32,Yes,travel_rarely,374.0,25,4,Unknown,"911,0",1,M,87.0,3,1, Laboratory Technician ,4,Unknown,6463.923076923077,18016,1,Unknown,24,"4,0",3,0,"1,0",2,1,1,0,1,1991,yes
58,Yes,travel_frequently,781.0,2,1,Unknown,"918,0",4,M,57.0,2,1, Laboratory Technician ,4,Divorced,2380.0,13384,9,Unknown,14,"3,0",4,1,"3,0",3,2,1,0,0,1965,yes
21,Yes,travel_rarely,1427.0,18,1,Other,"923,0",4,F,65.0,3,1, Research Scientist ,4,Single,6463.923076923077,8870,1,No,19,Unknown,1,0,Unknown,3,2,1,0,0,2002,no
34,No,Unknown,546.0,48,3,Life Sciences,"934,0",48,M,83.0,3,1, Laboratory Technician ,2,Unknown,2008.0,6896,1,No,14,"3,0",2,2,"1,0",3,3,1,1,0,1989,yes
58,No,Unknown,1272.0,5,3,Unknown,"940,0",3,F,37.0,2,3, Healthcare Representative ,2,Divorced,10552.0,9255,2,Unknown,13,Unknown,4,1,"24,0",3,3,6,0,4,1965,no
48,No,Unknown,803.129648241206,20,4,Medical,"945,0",4,M,51.0,3,1, Research Scientist ,3,Married,2259.0,5543,4,Unknown,17,"3,0",1,2,"13,0",2,2,0,0,0,1975,no
32,No,non-travel,1184.0,1,3,Life Sciences,"951,0",3,F,70.0,2,1, Laboratory Technician ,2,Married,6463.923076923077,3974,6,No,20,Unknown,3,0,"5,0",3,3,3,0,2,1991,yes
25,Yes,Unknown,867.0,19,2,Marketing,"952,0",3,M,36.0,2,1, Sales Representative ,2,Married,2413.0,18798,1,Yes,18,Unknown,3,3,Unknown,2,3,1,0,0,1998,no
40,No,Unknown,658.0,10,4,Marketing,"954,0",1,M,67.0,2,3, Sales Executive ,2,Divorced,6463.923076923077,20652,2,No,12,"3,0",2,1,"11,0",2,2,1,0,0,1983,yes
19,Yes,Unknown,419.0,21,3,Other,"959,0",4,M,37.0,2,1, Sales Representative ,2,Single,2121.0,9947,1,Yes,13,"3,0",2,0,"1,0",3,4,1,0,0,2004,no
40,Yes,non-travel,1479.0,24,3,Unknown,"986,0",2,F,100.0,4,4, Sales Executive ,2,Single,13194.0,17071,4,Unknown,16,"3,0",4,0,"22,0",2,2,1,0,0,1983,yes
29,Yes,travel_rarely,906.0,10,3,Unknown,"994,0",4,F,92.0,2,1, Research Scientist ,1,Single,6463.923076923077,11479,6,Yes,20,"4,0",3,0,"3,0",5,3,0,0,0,1994,yes
47,No,travel_rarely,955.0,18,2,Life Sciences,"1003,0",4,F,83.0,3,2, Sales Executive ,4,Single,4163.0,8571,1,Yes,17,"3,0",3,0,"9,0",0,3,9,0,7,1976,no
18,No,Unknown,287.0,5,2,Unknown,"1012,0",2,M,73.0,3,1, Research Scientist ,4,Unknown,6463.923076923077,13493,1,No,15,"3,0",4,0,Unknown,2,3,0,0,0,2005,yes
42,No,Unknown,265.0,5,2,Unknown,"1029,0",4,M,90.0,3,5, Manager ,3,Unknown,18303.0,7770,6,No,13,"3,0",2,0,"21,0",3,4,1,0,0,1981,yes
37,Yes,travel_rarely,1141.0,11,2,Medical,"1033,0",1,F,61.0,1,2, Healthcare Representative ,2,Unknown,4777.0,14382,5,No,15,"3,0",1,0,"15,0",2,1,1,0,0,1986,yes
36,Yes,Unknown,660.0,15,3,Unknown,"1052,0",1,M,81.0,3,2, Laboratory Technician ,3,Divorced,6463.923076923077,7858,7,Unknown,14,"3,0",2,1,"9,0",3,2,1,0,0,1987,yes
28,No,travel_rarely,1144.0,10,1,Medical,"1056,0",4,M,74.0,3,1, Sales Representative ,2,Married,1052.0,23384,1,No,22,"4,0",2,0,Unknown,5,3,1,0,0,1995,yes
43,No,Unknown,415.0,25,3,Unknown,"1076,0",3,M,65.96954813359528,2,3, Sales Executive ,4,Unknown,6463.923076923077,5268,5,No,13,"3,0",3,1,"18,0",5,3,1,0,0,1980,yes
21,Yes,travel_rarely,1334.0,10,3,Unknown,"1079,0",3,F,36.0,2,1, Laboratory Technician ,1,Single,6463.923076923077,17258,1,No,13,Unknown,1,0,"1,0",6,2,1,1,0,2002,yes
51,Yes,travel_rarely,1323.0,4,4,Unknown,"1081,0",1,M,34.0,3,1, Research Scientist ,3,Married,2461.0,10332,9,Unknown,12,Unknown,3,3,"18,0",2,4,10,2,7,1972,no
37,No,Unknown,309.0,10,4,Unknown,"1105,0",4,F,88.0,2,2, Sales Executive ,4,Divorced,6463.923076923077,24223,2,Yes,14,Unknown,3,3,"8,0",5,3,1,0,0,1986,no
28,Yes,Unknown,1009.0,1,3,Medical,"1111,0",1,M,45.0,2,1, Laboratory Technician ,2,Divorced,2596.0,7160,1,No,15,Unknown,1,2,Unknown,2,3,1,0,0,1995,no
50,Yes,Unknown,803.129648241206,1,4,Unknown,"1113,0",4,M,81.0,3,2, Sales Executive ,3,Single,4728.0,17251,3,Yes,14,"3,0",4,0,"5,0",4,3,0,0,0,1973,yes
34,No,Unknown,697.0,3,4,Unknown,"1115,0",3,M,40.0,2,1, Research Scientist ,4,Unknown,6463.923076923077,22478,3,No,17,"3,0",4,3,"6,0",2,3,0,0,0,1989,yes
38,No,travel_rarely,130.0,2,2,Marketing,"1125,0",4,M,32.0,3,3, Sales Executive ,2,Single,7351.0,20619,7,No,16,"3,0",3,0,Unknown,2,3,1,0,0,1985,yes
18,Yes,Unknown,247.0,8,1,Unknown,"1156,0",3,M,80.0,3,1, Laboratory Technician ,3,Single,6463.923076923077,13556,1,No,12,"3,0",4,0,Unknown,0,3,0,0,0,2005,yes
41,No,Unknown,167.0,12,4,Unknown,"1158,0",2,M,46.0,3,1, Laboratory Technician ,4,Unknown,4766.0,9051,3,Yes,11,"3,0",1,1,"6,0",4,3,1,0,0,1982,no
35,No,travel_rarely,982.0,1,4,Medical,"1172,0",4,M,58.0,2,1, Laboratory Technician ,3,Unknown,2258.0,16340,6,No,12,"3,0",2,1,Unknown,2,3,8,1,7,1988,yes
32,No,Unknown,862.0,2,1,Unknown,"1190,0",3,F,76.0,3,1, Sales Representative ,1,Unknown,2827.0,14947,1,Unknown,12,"3,0",3,3,"1,0",3,3,1,0,0,1991,yes
44,No,non-travel,111.0,26,3,Unknown,"1206,0",26,M,74.0,1,1, Research Scientist ,3,Single,2290.0,4279,2,No,13,Unknown,4,0,"6,0",3,3,0,0,0,1979,yes
41,Yes,non-travel,906.0,5,2,Life Sciences,"1210,0",1,M,95.0,2,1, Research Scientist ,1,Unknown,2107.0,20293,6,No,17,"3,0",1,1,"5,0",2,1,1,0,0,1982,yes
42,No,travel_frequently,458.0,26,5,Medical,"1242,0",1,F,60.0,3,3, Research Director ,1,Married,13191.0,23281,3,Yes,17,"3,0",3,0,Unknown,6,3,1,0,0,1981,no
49,No,Unknown,1098.0,4,2,Medical,"1256,0",1,M,85.0,2,5, Manager ,3,Married,6463.923076923077,12124,2,Unknown,13,Unknown,3,1,"23,0",2,4,1,0,0,1974,yes
48,No,travel_rarely,969.0,2,2,Technical Degree,"1258,0",4,M,76.0,4,1, Laboratory Technician ,2,Single,6463.923076923077,16620,5,Unknown,11,"3,0",3,0,"7,0",4,2,1,0,0,1975,yes
29,No,travel_rarely,1329.0,7,3,Unknown,"1260,0",3,M,82.0,3,2, Healthcare Representative ,4,Unknown,6463.923076923077,4204,1,Unknown,11,"3,0",2,2,"6,0",2,3,6,1,0,1994,yes
48,No,Unknown,715.0,1,3,Life Sciences,"1263,0",4,M,76.0,2,5, Research Director ,4,Single,18265.0,8733,6,No,12,"3,0",3,0,Unknown,3,4,1,0,0,1975,yes
19,No,Unknown,265.0,25,3,Life Sciences,"1269,0",2,F,57.0,4,1, Research Scientist ,4,Single,6463.923076923077,21221,1,Unknown,12,"3,0",4,0,"1,0",2,3,1,0,1,2004,yes
23,No,Unknown,373.0,1,2,Unknown,"1270,0",4,M,47.0,3,1, Research Scientist ,3,Unknown,6463.923076923077,16901,1,No,22,"4,0",4,1,"1,0",2,3,1,0,1,2000,no
25,Yes,travel_frequently,599.0,32,1,Unknown,"1273,0",3,M,73.0,1,1, Sales Representative ,4,Single,1118.0,8040,1,Yes,14,Unknown,4,0,"1,0",4,3,1,1,0,1998,yes
45,No,travel_frequently,364.0,25,3,Medical,"1306,0",2,F,65.96954813359528,3,5, Manager ,2,Unknown,18061.0,13035,3,Unknown,22,"4,0",3,0,"22,0",4,3,0,0,0,1978,no
27,No,Unknown,1291.0,11,3,Medical,"1364,0",3,F,98.0,4,1, Sales Representative ,4,Married,6463.923076923077,6527,8,Unknown,14,Unknown,2,1,"5,0",4,3,1,0,0,1996,yes
18,No,non-travel,1124.0,1,3,Unknown,"1368,0",4,F,97.0,3,1, Laboratory Technician ,4,Single,1611.0,19305,1,Unknown,15,"3,0",3,0,"0,0",5,4,0,0,0,2005,no
31,Yes,travel_frequently,703.0,2,3,Unknown,"1379,0",3,F,90.0,2,1, Sales Representative ,4,Single,6463.923076923077,11882,7,No,14,"3,0",3,0,"3,0",3,4,1,0,0,1992,yes
31,Yes,travel_frequently,803.129648241206,1,4,Life Sciences,"1427,0",2,F,50.0,1,1, Sales Representative ,3,Single,6463.923076923077,16154,1,Unknown,12,Unknown,2,0,Unknown,3,3,1,0,0,1992,no
31,Yes,travel_rarely,202.0,8,3,Life Sciences,"1433,0",1,F,34.0,2,1, Research Scientist ,2,Unknown,6463.923076923077,22262,1,Unknown,12,"3,0",3,0,Unknown,3,4,1,0,0,1992,no
27,No,travel_rarely,1377.0,11,1,Life Sciences,"1434,0",2,M,91.0,3,1, Laboratory Technician ,1,Married,6463.923076923077,7679,0,Unknown,14,"3,0",2,0,"6,0",3,4,5,1,4,1996,no
39,Yes,Unknown,592.0,2,3,Unknown,"1458,0",1,F,54.0,2,1, Laboratory Technician ,1,Single,6463.923076923077,17181,2,Yes,23,"4,0",2,0,"11,0",2,4,1,0,0,1984,yes
44,No,travel_frequently,383.0,1,5,Marketing,"1481,0",1,F,79.0,3,2, Sales Executive ,3,Married,4768.0,9282,7,Unknown,12,Unknown,3,1,"11,0",4,2,1,0,0,1979,no
30,No,Unknown,990.0,25,3,Unknown,"1482,0",25,M,65.96954813359528,3,1, Research Scientist ,3,Unknown,1274.0,7152,1,Unknown,13,"3,0",2,2,"1,0",2,2,1,0,0,1993,no
24,Yes,travel_frequently,381.0,9,3,Unknown,"1494,0",2,M,89.0,3,1, Laboratory Technician ,1,Unknown,6463.923076923077,16998,2,Unknown,11,"3,0",3,0,Unknown,2,2,0,0,0,1999,no
28,Yes,Unknown,289.0,2,2,Medical,"1504,0",3,M,65.96954813359528,2,1, Laboratory Technician ,1,Single,2561.0,5355,7,No,11,Unknown,3,0,"8,0",2,2,0,0,0,1995,yes
33,No,Unknown,516.0,8,5,Unknown,"1515,0",4,M,69.0,3,2, Healthcare Representative ,3,Unknown,6388.0,22049,2,Unknown,17,"3,0",1,0,"14,0",6,3,0,0,0,1990,yes
39,No,travel_rarely,1089.0,6,3,Unknown,"1525,0",2,F,32.0,3,3, Manufacturing Director ,2,Single,8376.0,9150,4,Unknown,18,Unknown,4,0,"9,0",3,3,2,2,2,1984,no
42,No,Unknown,1210.0,2,3,Medical,"1542,0",3,M,68.0,2,1, Laboratory Technician ,2,Married,4841.0,24052,4,Unknown,14,Unknown,2,1,Unknown,3,3,1,0,0,1981,yes
29,No,travel_rarely,598.0,9,3,Unknown,"1558,0",3,M,91.0,4,1, Research Scientist ,3,Married,6463.923076923077,22376,6,No,18,"3,0",1,2,Unknown,2,2,1,0,0,1994,no
35,No,travel_rarely,992.0,1,3,Unknown,"1564,0",4,M,68.0,2,1, Laboratory Technician ,1,Unknown,6463.923076923077,21731,1,No,19,"3,0",2,0,Unknown,3,3,3,1,2,1988,no
34,No,Unknown,479.0,13,4,Medical,"1577,0",13,M,35.0,3,1, Research Scientist ,4,Single,2972.0,22061,1,Unknown,13,"3,0",3,0,Unknown,4,3,1,0,0,1989,no
26,No,travel_rarely,474.0,3,3,Unknown,"1581,0",1,F,89.0,3,1, Research Scientist ,4,Unknown,6463.923076923077,11133,1,Unknown,21,"4,0",1,0,"1,0",5,3,1,0,0,1997,yes
50,No,Unknown,264.0,24,3,Marketing,"1591,0",24,M,59.0,3,5, Manager ,3,Married,6463.923076923077,19519,4,Yes,16,Unknown,3,1,Unknown,2,3,1,0,0,1973,no
35,No,Unknown,1349.0,7,2,Life Sciences,"1601,0",3,M,63.0,2,1, Laboratory Technician ,4,Unknown,2690.0,7713,1,No,18,"3,0",4,1,Unknown,5,2,1,0,1,1988,no
46,No,travel_rarely,563.0,1,4,Life Sciences,"1602,0",4,M,56.0,4,4, Manager ,1,Unknown,17567.0,3156,1,Unknown,15,"3,0",2,0,"27,0",5,1,26,0,12,1977,no
18,Yes,travel_frequently,544.0,3,2,Medical,"1624,0",2,F,70.0,3,1, Sales Representative ,4,Single,1569.0,18420,1,Yes,12,"3,0",3,0,"0,0",2,4,0,0,0,2005,yes
29,No,Unknown,991.0,5,3,Unknown,"1669,0",1,M,43.0,2,2, Sales Executive ,2,Divorced,4187.0,3356,1,Yes,13,Unknown,2,1,"10,0",3,2,10,0,9,1994,yes
31,No,Unknown,1112.0,5,4,Life Sciences,"1673,0",1,F,67.0,3,2, Sales Executive ,4,Unknown,6463.923076923077,22589,1,No,11,"3,0",1,2,"10,0",2,3,10,0,2,1992,yes
41,No,travel_rarely,1206.0,23,2,Unknown,"1678,0",4,M,80.0,3,3, Sales Executive ,3,Single,6463.923076923077,11591,3,Unknown,16,"3,0",4,0,"21,0",2,3,2,0,2,1982,yes
60,No,Unknown,803.129648241206,1,4,Unknown,"1697,0",3,M,92.0,1,3, Healthcare Representative ,4,Divorced,10883.0,20467,3,No,20,"4,0",3,1,"19,0",2,4,1,0,0,1963,no
24,Yes,Unknown,240.0,22,1,Unknown,"1714,0",4,M,58.0,1,1, Human Resources ,3,Married,6463.923076923077,11585,1,No,11,Unknown,3,1,"1,0",2,3,1,0,0,1999,yes
40,No,travel_rarely,369.0,8,2,Life Sciences,"1724,0",2,F,92.0,3,2, Manufacturing Director ,1,Unknown,6463.923076923077,5041,2,Yes,16,"3,0",2,1,"18,0",3,3,1,0,0,1983,yes
47,No,non-travel,543.0,2,4,Marketing,"1731,0",3,M,87.0,3,2, Sales Executive ,2,Unknown,6463.923076923077,3536,7,No,11,"3,0",4,1,"4,0",3,1,1,0,0,1976,yes
45,No,travel_rarely,176.0,41,3,Life Sciences,"1744,0",41,F,56.0,1,3, Human Resources ,3,Married,9756.0,6595,4,Unknown,21,"4,0",3,2,"9,0",2,4,5,0,3,1978,yes
34,No,Unknown,181.0,2,4,Unknown,"1755,0",4,M,97.0,4,1, Research Scientist ,4,Married,6463.923076923077,5586,0,Yes,14,"3,0",1,3,"6,0",3,3,5,1,2,1989,no
33,Yes,Unknown,211.0,16,3,Unknown,"1758,0",1,F,74.0,3,3, Sales Executive ,1,Unknown,6463.923076923077,10092,2,Yes,20,"4,0",3,0,Unknown,2,2,0,0,0,1990,yes
31,Yes,travel_rarely,1079.0,16,4,Unknown,"1761,0",1,M,70.0,3,3, Sales Executive ,3,Married,6463.923076923077,19002,2,Unknown,13,"3,0",1,3,Unknown,2,3,1,0,0,1992,yes
30,No,Unknown,305.0,16,3,Unknown,"1763,0",3,M,58.0,4,2, Healthcare Representative ,3,Married,5294.0,9128,3,No,16,"3,0",3,1,"10,0",3,3,7,1,7,1993,no
38,No,travel_rarely,833.0,18,3,Medical,"1766,0",2,M,60.0,1,2, Healthcare Representative ,4,Married,6463.923076923077,24539,3,Unknown,16,"3,0",3,1,Unknown,2,3,1,1,0,1985,yes
22,Yes,travel_rarely,1294.0,45,1,Medical,"1783,0",3,F,79.0,3,1, Laboratory Technician ,1,Unknown,6463.923076923077,15999,1,Yes,17,"3,0",3,0,"1,0",6,3,1,0,0,2001,yes
18,No,Unknown,1431.0,14,3,Unknown,"1839,0",2,F,33.0,3,1, Research Scientist ,3,Single,6463.923076923077,8018,1,Unknown,16,"3,0",3,0,"0,0",4,1,0,0,0,2005,yes
31,Yes,travel_rarely,359.0,18,5,Human Resources,"1842,0",4,M,89.0,4,1, Human Resources ,1,Married,2956.0,21495,0,No,17,"3,0",3,0,"2,0",4,3,1,0,0,1992,yes
36,No,travel_rarely,430.0,2,4,Unknown,"1847,0",4,F,73.0,3,2, Research Scientist ,2,Unknown,6463.923076923077,19573,4,Yes,22,"4,0",4,1,Unknown,2,3,1,0,0,1987,yes
32,No,travel_frequently,1318.0,10,4,Marketing,"1853,0",4,M,79.0,3,2, Sales Executive ,4,Unknown,4648.0,26075,8,Unknown,13,"3,0",3,0,Unknown,2,4,0,0,0,1991,yes
